job_id,user_email,project_id,creation_time,start_time,end_time,job_type,statement_type,query,total_bytes_processed,total_bytes_billed,slot_ms,cache_hit,state
job_036604,user_019@company.com,project_39,2025-03-13 15:23:16,2025-03-13 15:23:17,2025-03-13 15:24:03,QUERY,UPDATE,UPDATE events.sessions SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,444489845,444489845,13984,FALSE,FAILED
job_036605,user_014@company.com,project_14,2025-04-18 02:53:46,2025-04-18 02:53:49,2025-04-18 02:54:56,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1417920232,1417920232,32629,FALSE,DONE
job_036606,user_041@company.com,project_19,2025-11-01 12:33:01,2025-11-01 12:33:04,2025-11-01 12:35:53,QUERY,UPDATE,UPDATE inventory.products SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,312706720,312706720,56108,FALSE,DONE
job_036607,user_084@company.com,project_39,2025-09-20 14:34:23,2025-09-20 14:34:28,2025-09-20 14:40:42,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",226691325,0,52360,TRUE,DONE
job_036608,user_038@company.com,project_47,2025-06-03 14:04:10,2025-06-03 14:04:14,2025-06-03 14:06:17,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM raw_logs.logs;           SELECT COUNT(*) FROM tmp;         END;,233482352,233482352,28167,FALSE,DONE
job_036609,user_093@company.com,project_02,2025-05-13 03:34:59,2025-05-13 03:34:59,2025-05-13 03:39:18,QUERY,INSERT,INSERT INTO events.sessions SELECT * FROM staging.sessions,406491478,406491478,46361,FALSE,DONE
job_036610,user_089@company.com,project_25,2025-08-05 02:46:05,2025-08-05 02:46:10,2025-08-05 02:49:54,QUERY,SELECT,SELECT * FROM users.profile,116906542,116906542,75264,FALSE,DONE
job_036611,user_093@company.com,project_47,2025-10-29 19:40:10,2025-10-29 19:40:14,2025-10-29 19:46:29,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",417640470,0,27750,TRUE,DONE
job_036612,user_012@company.com,project_08,2025-05-24 21:31:59,2025-05-24 21:32:02,2025-05-24 21:40:24,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",5617420282,0,118974,TRUE,DONE
job_036613,user_062@company.com,project_01,2025-07-25 12:57:21,2025-07-25 12:57:24,2025-07-25 12:58:36,QUERY,SELECT,SELECT * FROM users.profile,751090405,751090405,20088,FALSE,DONE
job_036614,user_032@company.com,project_09,2025-11-13 17:56:15,2025-11-13 17:56:18,2025-11-13 17:57:17,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",768749194,768749194,16520,FALSE,DONE
job_036615,user_060@company.com,project_21,2025-04-16 14:26:25,2025-04-16 14:26:26,2025-04-16 14:36:24,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",74833917,74833917,38870,FALSE,DONE
job_036616,user_061@company.com,project_16,2025-11-01 23:28:11,2025-11-01 23:28:16,2025-11-01 23:29:05,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1742576422,0,19306,TRUE,DONE
job_036617,user_022@company.com,project_19,2025-04-03 09:14:47,2025-04-03 09:14:52,2025-04-03 09:14:54,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",517019983,0,814,TRUE,DONE
job_036618,user_058@company.com,project_11,2025-01-15 10:10:29,2025-01-15 10:10:32,2025-01-15 10:17:08,QUERY,INSERT,INSERT INTO users.profile SELECT * FROM staging.profile,791992101,791992101,105336,FALSE,DONE
job_036619,user_050@company.com,project_20,2025-11-05 04:34:20,2025-11-05 04:34:20,2025-11-05 04:37:44,QUERY,UPDATE,UPDATE analytics.daily_metrics SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,259827267,259827267,33252,FALSE,FAILED
job_036620,user_026@company.com,project_45,2025-12-20 00:33:09,2025-12-20 00:33:09,2025-12-20 00:34:46,QUERY,UPDATE,UPDATE raw_logs.logs SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,838001033,838001033,28906,FALSE,DONE
job_036621,user_071@company.com,project_26,2025-07-25 14:24:07,2025-07-25 14:24:08,2025-07-25 14:25:34,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1042227745,1042227745,40936,FALSE,DONE
job_036622,user_082@company.com,project_38,2025-07-19 20:49:16,2025-07-19 20:49:21,2025-07-19 20:57:44,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",347348807,347348807,72432,FALSE,DONE
job_036623,user_042@company.com,project_38,2025-04-07 20:59:18,2025-04-07 20:59:18,2025-04-07 21:07:03,QUERY,INSERT,INSERT INTO analytics.daily_metrics SELECT * FROM staging.daily_metrics,4947820955,4947820955,224130,FALSE,DONE
job_036624,user_053@company.com,project_07,2025-04-14 09:07:22,2025-04-14 09:07:26,2025-04-14 09:12:43,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",353587908,353587908,83054,FALSE,DONE
job_036625,user_075@company.com,project_17,2025-05-23 22:01:05,2025-05-23 22:01:10,2025-05-23 22:06:37,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM inventory.products;           SELECT COUNT(*) FROM tmp;         END;,105838289,105838289,119682,FALSE,DONE
job_036626,user_075@company.com,project_22,2025-06-08 14:56:32,2025-06-08 14:56:33,2025-06-08 15:01:21,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",2829788651,2829788651,78624,FALSE,DONE
job_036627,user_011@company.com,project_11,2025-10-13 20:30:52,2025-10-13 20:30:53,2025-10-13 20:39:03,QUERY,INSERT,INSERT INTO inventory.products SELECT * FROM staging.products,205743751,205743751,35280,FALSE,DONE
job_036628,user_074@company.com,project_30,2025-07-26 21:00:55,2025-07-26 21:01:00,2025-07-26 21:10:29,QUERY,INSERT,INSERT INTO users.profile SELECT * FROM staging.profile,162862438,162862438,79091,FALSE,DONE
job_036629,user_047@company.com,project_01,2025-07-11 14:32:50,2025-07-11 14:32:50,2025-07-11 14:40:21,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",454694936,454694936,137104,FALSE,DONE
job_036630,user_023@company.com,project_32,2025-10-09 16:33:57,2025-10-09 16:34:00,2025-10-09 16:35:17,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",255515770,255515770,35497,FALSE,DONE
job_036631,user_021@company.com,project_33,2025-02-26 14:35:25,2025-02-26 14:35:25,2025-02-26 14:43:30,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM users.profile;           SELECT COUNT(*) FROM tmp;         END;,485236595,485236595,158595,FALSE,DONE
job_036632,user_040@company.com,project_39,2025-03-19 06:57:41,2025-03-19 06:57:42,2025-03-19 06:59:25,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",798752010,798752010,49440,FALSE,DONE
job_036633,user_100@company.com,project_26,2025-04-04 01:26:05,2025-04-04 01:26:09,2025-04-04 01:35:30,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",606243944,0,278256,TRUE,DONE
job_036634,user_005@company.com,project_47,2025-05-18 13:23:55,2025-05-18 13:23:57,2025-05-18 13:26:22,QUERY,UPDATE,UPDATE events.sessions SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,33347684,33347684,30015,FALSE,DONE
job_036635,user_012@company.com,project_12,2025-05-30 07:12:17,2025-05-30 07:12:18,2025-05-30 07:18:53,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",130077861,0,90455,TRUE,DONE
job_036636,user_071@company.com,project_30,2025-10-01 20:44:15,2025-10-01 20:44:19,2025-10-01 20:53:12,QUERY,SELECT,SELECT * FROM sales.transactions,1877948377,0,30381,TRUE,DONE
job_036637,user_057@company.com,project_23,2025-03-08 07:11:25,2025-03-08 07:11:30,2025-03-08 07:16:27,QUERY,DELETE,"DELETE FROM users.profile WHERE created_at < DATE_SUB(CURRENT_DATE(), INTERVAL 365 DAY)",294131935,294131935,138996,FALSE,DONE
job_036638,user_010@company.com,project_32,2025-03-02 05:40:17,2025-03-02 05:40:19,2025-03-02 05:48:30,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",2164033422,0,177742,TRUE,FAILED
job_036639,user_086@company.com,project_01,2025-07-24 02:49:11,2025-07-24 02:49:16,2025-07-24 02:54:08,QUERY,SELECT,SELECT * FROM raw_logs.logs,1788273688,1788273688,110960,FALSE,DONE
job_036640,user_018@company.com,project_06,2025-06-07 12:01:04,2025-06-07 12:01:06,2025-06-07 12:09:02,QUERY,SELECT,SELECT * FROM sales.transactions,11129545359,11129545359,114240,FALSE,DONE
job_036641,user_017@company.com,project_07,2025-03-21 15:24:38,2025-03-21 15:24:42,2025-03-21 15:29:51,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",667510137,667510137,45114,FALSE,DONE
job_036642,user_041@company.com,project_29,2025-05-22 04:04:00,2025-05-22 04:04:04,2025-05-22 04:12:27,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM users.profile;           SELECT COUNT(*) FROM tmp;         END;,110064156,110064156,245464,FALSE,DONE
job_036643,user_058@company.com,project_37,2025-03-21 09:37:05,2025-03-21 09:37:06,2025-03-21 09:42:55,QUERY,SELECT,SELECT * FROM sales.transactions,557896496,0,33853,TRUE,FAILED
job_036644,user_079@company.com,project_46,2025-05-13 17:39:48,2025-05-13 17:39:51,2025-05-13 17:40:41,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",150150466,150150466,20550,FALSE,DONE
job_036645,user_076@company.com,project_21,2025-10-13 17:49:28,2025-10-13 17:49:33,2025-10-13 17:52:38,QUERY,INSERT,INSERT INTO users.profile SELECT * FROM staging.profile,451155479,451155479,28120,FALSE,DONE
job_036646,user_091@company.com,project_01,2025-04-26 13:23:40,2025-04-26 13:23:41,2025-04-26 13:26:59,QUERY,DELETE,"DELETE FROM users.profile WHERE created_at < DATE_SUB(CURRENT_DATE(), INTERVAL 365 DAY)",344774789,344774789,44748,FALSE,DONE
job_036647,user_063@company.com,project_07,2025-02-27 20:21:32,2025-02-27 20:21:35,2025-02-27 20:25:56,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",199940562,0,98136,TRUE,DONE
job_036648,user_027@company.com,project_25,2025-07-06 18:50:00,2025-07-06 18:50:00,2025-07-06 18:53:24,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1007102099,1007102099,98532,FALSE,DONE
job_036649,user_069@company.com,project_24,2025-10-14 10:01:31,2025-10-14 10:01:33,2025-10-14 10:06:54,QUERY,DELETE,"DELETE FROM events.sessions WHERE created_at < DATE_SUB(CURRENT_DATE(), INTERVAL 365 DAY)",253423592,253423592,86991,FALSE,DONE
job_036650,user_018@company.com,project_06,2025-06-06 15:28:45,2025-06-06 15:28:49,2025-06-06 15:36:44,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",534230965,534230965,169575,FALSE,DONE
job_036651,user_028@company.com,project_19,2025-04-08 06:39:19,2025-04-08 06:39:22,2025-04-08 06:43:50,QUERY,INSERT,INSERT INTO events.sessions SELECT * FROM staging.sessions,328521622,328521622,45828,FALSE,DONE
job_036652,user_027@company.com,project_20,2025-09-13 11:47:30,2025-09-13 11:47:30,2025-09-13 11:47:50,QUERY,UPDATE,UPDATE analytics.daily_metrics SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,344804693,344804693,5860,FALSE,DONE
job_036653,user_005@company.com,project_11,2025-06-30 19:03:38,2025-06-30 19:03:39,2025-06-30 19:05:06,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",395707296,0,19488,TRUE,DONE
job_036654,user_004@company.com,project_46,2025-01-29 17:33:04,2025-01-29 17:33:06,2025-01-29 17:33:10,QUERY,UPDATE,UPDATE events.sessions SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,256567841,256567841,1100,FALSE,DONE
job_036655,user_058@company.com,project_01,2025-10-05 17:07:46,2025-10-05 17:07:49,2025-10-05 17:16:00,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",935842351,0,155156,TRUE,DONE
job_036656,user_034@company.com,project_33,2025-08-11 10:39:00,2025-08-11 10:39:02,2025-08-11 10:42:56,QUERY,UPDATE,UPDATE raw_logs.logs SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,1411671204,1411671204,12870,FALSE,DONE
job_036657,user_086@company.com,project_05,2025-05-14 22:42:52,2025-05-14 22:42:56,2025-05-14 22:49:06,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1075079740,0,146520,TRUE,DONE
job_036658,user_039@company.com,project_21,2025-07-04 17:48:56,2025-07-04 17:48:57,2025-07-04 17:58:16,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1301480831,1301480831,278382,FALSE,DONE
job_036659,user_077@company.com,project_39,2025-01-05 18:06:16,2025-01-05 18:06:21,2025-01-05 18:09:21,QUERY,UPDATE,UPDATE inventory.products SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,28426732,28426732,37080,FALSE,DONE
job_036660,user_061@company.com,project_18,2025-04-27 21:30:34,2025-04-27 21:30:38,2025-04-27 21:39:44,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM users.profile;           SELECT COUNT(*) FROM tmp;         END;,913561230,913561230,238602,FALSE,DONE
job_036661,user_009@company.com,project_02,2025-04-08 14:03:54,2025-04-08 14:03:58,2025-04-08 14:10:42,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",9837231759,9837231759,115544,FALSE,DONE
job_036662,user_056@company.com,project_40,2025-08-17 12:49:29,2025-08-17 12:49:32,2025-08-17 12:49:47,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",983372223,983372223,5130,FALSE,DONE
job_036663,user_054@company.com,project_42,2025-10-26 01:32:20,2025-10-26 01:32:21,2025-10-26 01:39:12,QUERY,SELECT,SELECT * FROM users.profile,167257753,167257753,30003,FALSE,DONE
job_036664,user_092@company.com,project_24,2025-03-30 04:55:23,2025-03-30 04:55:26,2025-03-30 04:59:18,QUERY,INSERT,INSERT INTO inventory.products SELECT * FROM staging.products,173324552,173324552,54056,FALSE,DONE
job_036665,user_099@company.com,project_26,2025-01-30 16:37:39,2025-01-30 16:37:43,2025-01-30 16:43:48,QUERY,INSERT,INSERT INTO analytics.daily_metrics SELECT * FROM staging.daily_metrics,197949284,197949284,124465,FALSE,DONE
job_036666,user_042@company.com,project_34,2025-10-30 03:52:08,2025-10-30 03:52:13,2025-10-30 03:58:12,QUERY,SELECT,SELECT * FROM users.profile,1096835847,1096835847,123855,FALSE,DONE
job_036667,user_052@company.com,project_22,2025-02-12 15:10:57,2025-02-12 15:10:57,2025-02-12 15:19:52,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",2257124575,0,234330,TRUE,DONE
job_036668,user_019@company.com,project_29,2025-01-23 03:18:47,2025-01-23 03:18:48,2025-01-23 03:25:10,QUERY,SELECT,SELECT * FROM analytics.daily_metrics,1676572569,0,27122,TRUE,DONE
job_036669,user_092@company.com,project_45,2025-05-04 16:09:31,2025-05-04 16:09:35,2025-05-04 16:13:05,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",79524671,79524671,93870,FALSE,DONE
job_036670,user_010@company.com,project_29,2025-02-07 08:42:44,2025-02-07 08:42:48,2025-02-07 08:52:39,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",323050926,323050926,179073,FALSE,DONE
job_036671,user_019@company.com,project_14,2025-06-14 17:50:12,2025-06-14 17:50:14,2025-06-14 17:59:32,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM sales.transactions;           SELECT COUNT(*) FROM tmp;         END;,105637414,105637414,103788,FALSE,DONE
job_036672,user_043@company.com,project_41,2025-06-09 17:37:30,2025-06-09 17:37:33,2025-06-09 17:47:17,QUERY,UPDATE,UPDATE events.sessions SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,1785164348,1785164348,283240,FALSE,DONE
job_036673,user_059@company.com,project_48,2025-09-09 19:28:54,2025-09-09 19:28:55,2025-09-09 19:31:01,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",2194320664,2194320664,56952,FALSE,DONE
job_036674,user_026@company.com,project_06,2025-09-04 04:35:05,2025-09-04 04:35:07,2025-09-04 04:41:12,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM inventory.products;           SELECT COUNT(*) FROM tmp;         END;,242327112,242327112,126290,FALSE,DONE
job_036675,user_016@company.com,project_44,2025-07-07 07:30:14,2025-07-07 07:30:14,2025-07-07 07:35:09,QUERY,UPDATE,UPDATE users.profile SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,278517225,278517225,124785,FALSE,DONE
job_036676,user_020@company.com,project_13,2025-03-04 17:44:26,2025-03-04 17:44:29,2025-03-04 17:47:43,QUERY,SELECT,SELECT * FROM inventory.products,618766428,0,80122,TRUE,DONE
job_036677,user_055@company.com,project_19,2025-03-03 13:38:02,2025-03-03 13:38:06,2025-03-03 13:45:04,QUERY,DELETE,"DELETE FROM raw_logs.logs WHERE created_at < DATE_SUB(CURRENT_DATE(), INTERVAL 365 DAY)",1321813211,1321813211,206074,FALSE,DONE
job_036678,user_074@company.com,project_46,2025-05-22 09:29:39,2025-05-22 09:29:39,2025-05-22 09:30:44,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM inventory.products;           SELECT COUNT(*) FROM tmp;         END;,207874895,207874895,14820,FALSE,DONE
job_036679,user_090@company.com,project_29,2025-01-03 16:43:29,2025-01-03 16:43:34,2025-01-03 16:48:56,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",964876839,0,116564,TRUE,DONE
job_036680,user_090@company.com,project_49,2025-01-16 01:37:05,2025-01-16 01:37:08,2025-01-16 01:45:10,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",217940922,0,162434,TRUE,DONE
job_036681,user_037@company.com,project_11,2025-06-09 10:02:37,2025-06-09 10:02:42,2025-06-09 10:08:22,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",470576764,0,92820,TRUE,DONE
job_036682,user_048@company.com,project_13,2025-12-12 17:08:37,2025-12-12 17:08:40,2025-12-12 17:13:30,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1200904297,0,40600,TRUE,FAILED
job_036683,user_041@company.com,project_49,2025-11-05 10:08:58,2025-11-05 10:08:58,2025-11-05 10:09:12,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",8718635562,8718635562,4970,FALSE,DONE
job_036684,user_054@company.com,project_10,2025-12-16 01:05:11,2025-12-16 01:05:12,2025-12-16 01:11:37,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1974597758,1974597758,170555,FALSE,DONE
job_036685,user_040@company.com,project_36,2025-11-29 07:00:49,2025-11-29 07:00:53,2025-11-29 07:06:26,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",196205973,196205973,136530,FALSE,DONE
job_036686,user_036@company.com,project_30,2025-10-09 02:27:45,2025-10-09 02:27:45,2025-10-09 02:30:50,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",309458346,309458346,16465,FALSE,DONE
job_036687,user_009@company.com,project_40,2025-03-04 19:45:14,2025-03-04 19:45:15,2025-03-04 19:47:47,QUERY,UPDATE,UPDATE inventory.products SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,1907571790,1907571790,45296,FALSE,DONE
job_036688,user_016@company.com,project_03,2025-04-07 15:36:49,2025-04-07 15:36:52,2025-04-07 15:44:57,QUERY,INSERT,INSERT INTO events.sessions SELECT * FROM staging.sessions,350508194,350508194,226010,FALSE,DONE
job_036689,user_075@company.com,project_30,2025-09-16 02:16:09,2025-09-16 02:16:11,2025-09-16 02:22:46,QUERY,DELETE,"DELETE FROM raw_logs.logs WHERE created_at < DATE_SUB(CURRENT_DATE(), INTERVAL 365 DAY)",203642964,203642964,178935,FALSE,DONE
job_036690,user_038@company.com,project_27,2025-09-07 14:04:41,2025-09-07 14:04:46,2025-09-07 14:09:46,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",4727702515,4727702515,100800,FALSE,DONE
job_036691,user_067@company.com,project_38,2025-10-16 11:26:04,2025-10-16 11:26:08,2025-10-16 11:32:49,QUERY,INSERT,INSERT INTO analytics.daily_metrics SELECT * FROM staging.daily_metrics,1472174805,1472174805,188871,FALSE,DONE
job_036692,user_060@company.com,project_10,2025-07-20 06:00:04,2025-07-20 06:00:08,2025-07-20 06:04:47,QUERY,INSERT,INSERT INTO users.profile SELECT * FROM staging.profile,411835881,411835881,14508,FALSE,FAILED
job_036693,user_031@company.com,project_09,2025-10-02 18:05:24,2025-10-02 18:05:24,2025-10-02 18:08:21,QUERY,SELECT,SELECT * FROM events.sessions,969726630,0,85137,TRUE,DONE
job_036694,user_093@company.com,project_41,2025-06-30 02:36:48,2025-06-30 02:36:49,2025-06-30 02:46:28,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM analytics.daily_metrics;           SELECT COUNT(*) FROM tmp;         END;,212688060,212688060,262287,FALSE,DONE
job_036695,user_087@company.com,project_17,2025-02-03 19:55:50,2025-02-03 19:55:54,2025-02-03 19:57:19,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",757247400,757247400,24310,FALSE,DONE
job_036696,user_086@company.com,project_14,2025-01-13 03:06:12,2025-01-13 03:06:13,2025-01-13 03:10:43,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",500122107,0,52650,TRUE,FAILED
job_036697,user_075@company.com,project_09,2025-03-04 14:52:30,2025-03-04 14:52:35,2025-03-04 14:55:02,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",351902001,351902001,39690,FALSE,FAILED
job_036698,user_072@company.com,project_47,2025-09-30 05:49:24,2025-09-30 05:49:29,2025-09-30 05:50:08,QUERY,UPDATE,UPDATE users.profile SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,149680838,149680838,3939,FALSE,DONE
job_036699,user_040@company.com,project_26,2025-10-12 11:55:38,2025-10-12 11:55:40,2025-10-12 12:04:25,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM events.sessions;           SELECT COUNT(*) FROM tmp;         END;,705605098,705605098,68250,FALSE,DONE
job_036700,user_070@company.com,project_19,2025-07-25 11:19:17,2025-07-25 11:19:19,2025-07-25 11:23:50,QUERY,INSERT,INSERT INTO users.profile SELECT * FROM staging.profile,720435400,720435400,63685,FALSE,DONE
job_036701,user_018@company.com,project_37,2025-12-17 23:22:08,2025-12-17 23:22:11,2025-12-17 23:25:38,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",99432296,0,48645,TRUE,DONE
job_036702,user_004@company.com,project_34,2025-10-05 15:08:29,2025-10-05 15:08:32,2025-10-05 15:18:12,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",336334268,336334268,178060,FALSE,DONE
job_036703,user_042@company.com,project_39,2025-07-14 18:42:42,2025-07-14 18:42:42,2025-07-14 18:44:31,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",944176571,0,16895,TRUE,DONE
job_036704,user_048@company.com,project_13,2025-12-27 11:50:12,2025-12-27 11:50:13,2025-12-27 11:50:34,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM analytics.daily_metrics;           SELECT COUNT(*) FROM tmp;         END;,92727480,92727480,4410,FALSE,DONE
